"","hn_1","best_match","street_type","base_function","spell_ave_true","suffix_true","both_true"
"1180",NA,", N.J","ST",", N.J ST",", N.J ST",", N.J ST",", N.J ST"
"1181",NA,"H 54 & E R.","ST","H 54 & E R. ST","H 54 & E R. ST","H 54TH & E R. ST","H 54TH & E R. ST"
"1182",23,"AVE H","AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE"
"1183",NA,"FREE","ST","FREE ST","FREE ST","FREE ST","FREE ST"
"1184",605,"GREENWICH","ST","605 GREENWICH ST","605 GREENWICH ST","605 GREENWICH ST","605 GREENWICH ST"
"1185",NA,"306 B.WAY,H.  DE PARIS","ST","306 B.WAY,H.  DE PARIS ST","306 B.WAY,H.  DE PARIS ST","306TH B.WAY,H.  DE PARIS ST","306TH B.WAY,H.  DE PARIS ST"
"1186",NA,"NAL","ST","NAL ST","NAL ST","NAL ST","NAL ST"
"1187",NA,"253 AVE H 6 FORSYTH,H.","AVE","253 AVE H 6 FORSYTH,H. AVE","253 AVE H 6 FORSYTH,H. AVE","253RD AVE H 6 FORSYTH,H. AVE","253RD AVE H 6 FORSYTH,H. AVE"
"1188",NA,"RATHBUNS","ST","RATHBUNS ST","RATHBUNS ST","RATHBUNS ST","RATHBUNS ST"
"1189",15,"1","ST","15 1 ST","15 1 ST","15 1ST ST","15 1ST ST"
"1190",NA,"COUNTY","ST","COUNTY ST","COUNTY ST","COUNTY ST","COUNTY ST"
"1191",NA,"TON","ST","TON ST","TON ST","TON ST","TON ST"
"1192",37,"AVE H","AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE"
"1193",NA,"U. S.","ST","U. S. ST","U. S. ST","U. S. ST","U. S. ST"
"1194",NA,"HARLEM","ST","HARLEM ST","HARLEM ST","HARLEM ST","HARLEM ST"
"1195",NA,"HARLEM","ST","HARLEM ST","HARLEM ST","HARLEM ST","HARLEM ST"
"1196",NA,"HARSIMUS","ST","HARSIMUS ST","HARSIMUS ST","HARSIMUS ST","HARSIMUS ST"
"1197",32,"AVE H","AVE","32 AVE H AVE","THIRTY-TWO AVE H AVE","32 AVE H AVE","THIRTY-TWO AVE H AVE"
"1198",NA,"N I.","ST","N I. ST","N I. ST","N I. ST","N I. ST"
"1199",7,"AVE H","AVE","7 AVE H AVE","SEVEN AVE H AVE","7 AVE H AVE","SEVEN AVE H AVE"
"1200",243,"10","ST","243 10 ST","243 10 ST","243 10TH ST","243 10TH ST"
"1201",36,"AVE H","AVE","36 AVE H AVE","THIRTY-SIX AVE H AVE","36 AVE H AVE","THIRTY-SIX AVE H AVE"
"1202",NA,"R,ECTOR & GREENWICH","ST","R,ECTOR & GREENWICH ST","R,ECTOR & GREENWICH ST","R,ECTOR & GREENWICH ST","R,ECTOR & GREENWICH ST"
"1203",NA,"PIERREPONT & HENRY , BROOKLYN","PIER","PIERREPONT & HENRY , BROOKLYN PIER","PIERREPONT & HENRY , BROOKLYN PIER","PIERREPONT & HENRY , BROOKLYN PIER","PIERREPONT & HENRY , BROOKLYN PIER"
"1204",41,"AVE H","AVE","41 AVE H AVE","FORTY-ONE AVE H AVE","41 AVE H AVE","FORTY-ONE AVE H AVE"
"1205",NA,"ENGLAND","ST","ENGLAND ST","ENGLAND ST","ENGLAND ST","ENGLAND ST"
"1206",NA,"ENGLAND","ST","ENGLAND ST","ENGLAND ST","ENGLAND ST","ENGLAND ST"
"1207",NA,"N I","ST","N I ST","N I ST","N I ST","N I ST"
"1208",NA,"ENGLAND","ST","ENGLAND ST","ENGLAND ST","ENGLAND ST","ENGLAND ST"
"1209",NA,"H. ATLANTIC","ST","H. ATLANTIC ST","H. ATLANTIC ST","H. ATLANTIC ST","H. ATLANTIC ST"
"1210",NA,"WESTERN","ST","WESTERN ST","WESTERN ST","WESTERN ST","WESTERN ST"
"1211",NA,"H H 38FORSYTH","ST","H H 38FORSYTH ST","H H 38FORSYTH ST","H H 38THFORSYTH ST","H H 38THFORSYTH ST"
"1212",28,"AVE H","AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE"
"1213",NA,"RAVENSWD","AVE","RAVENSWD AVE","RAVENSWD AVE","RAVENSWD AVE","RAVENSWD AVE"
"1214",NA,"ENG.","ST","ENG. ST","ENG. ST","ENG. ST","ENG. ST"
"1215",NA,"LONDON","ST","LONDON ST","LONDON ST","LONDON ST","LONDON ST"
"1216",NA,"LONDON","ST","LONDON ST","LONDON ST","LONDON ST","LONDON ST"
"1217",NA,"PIA","ST","PIA ST","PIA ST","PIA ST","PIA ST"
"1218",15,"AVE H","AVE","15 AVE H AVE","FIFTEEN AVE H AVE","15 AVE H AVE","FIFTEEN AVE H AVE"
"1219",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
"1220",NA,"MASS.","ST","MASS. ST","MASS. ST","MASS. ST","MASS. ST"
"1221",NA,"THTRTEENTH & AVE H 6","AVE","THTRTEENTH & AVE H 6 AVE","THTRTEENTH & AVE H 6 AVE","THTRTEENTH & AVE H 6TH AVE","THTRTEENTH & AVE H 6TH AVE"
"1222",NA,"HENRY & DEGRAW , BROOKLYN","ST","HENRY & DEGRAW , BROOKLYN ST","HENRY & DEGRAW , BROOKLYN ST","HENRY & DEGRAW , BROOKLYN ST","HENRY & DEGRAW , BROOKLYN ST"
"1223",29,"LEXINGTON","ST","29 LEXINGTON ST","29 LEXINGTON ST","29 LEXINGTON ST","29 LEXINGTON ST"
"1224",23,"AVE H","AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE"
"1225",NA,"VARICK & FRANKLIN","ST","VARICK & FRANKLIN ST","VARICK & FRANKLIN ST","VARICK & FRANKLIN ST","VARICK & FRANKLIN ST"
"1226",21,"AVE H","AVE","21 AVE H AVE","TWENTY-ONE AVE H AVE","21 AVE H AVE","TWENTY-ONE AVE H AVE"
"1227",41,"CLINTN","ST","41 CLINTN ST","41 CLINTN ST","41 CLINTN ST","41 CLINTN ST"
"1228",NA,"AVE H 8 & W 38","AVE","AVE H 8 & W 38 AVE","AVE H 8 & W 38 AVE","AVE H 8TH & W 38 AVE","AVE H 8TH & W 38 AVE"
"1229",NA,"8 & AVE. B","AVE","8 & AVE. B AVE","8 & AVE. B AVE","8TH & AVE. B AVE","8TH & AVE. B AVE"
"1230",352,"GREENWICH","ST","352 GREENWICH ST","352 GREENWICH ST","352 GREENWICH ST","352 GREENWICH ST"
"1231",26,"AVE H","AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE"
"1232",NA,"STAT. I.","ST","STAT. I. ST","STAT. I. ST","STAT. I. ST","STAT. I. ST"
"1233",NA,"N IS.","ST","N IS. ST","N IS. ST","N IS. ST","N IS. ST"
"1234",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
"1235",4,"AVE H","AVE","4 AVE H AVE","FOUR AVE H AVE","4 AVE H AVE","FOUR AVE H AVE"
"1236",NA,"MICHIGAN","ST","MICHIGAN ST","MICHIGAN ST","MICHIGAN ST","MICHIGAN ST"
"1237",81,"AVE H","AVE","81 AVE H AVE","EIGHTY-ONE AVE H AVE","81 AVE H AVE","EIGHTY-ONE AVE H AVE"
"1238",23,"AVE H","AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE"
"1239",23,"AVE H","AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE"
"1240",NA,"JAMAICA,","ST","JAMAICA, ST","JAMAICA, ST","JAMAICA, ST","JAMAICA, ST"
"1241",NA,"BARNUMS","ST","BARNUMS ST","BARNUMS ST","BARNUMS ST","BARNUMS ST"
"1242",NA,"AVE R H 9 & W 37","AVE","AVE R H 9 & W 37 AVE","AVE R H 9 & W 37 AVE","AVE R H 9TH & W 37 AVE","AVE R H 9TH & W 37 AVE"
"1243",NA,"MERCHANTS HOT.","ST","MERCHANTS HOT. ST","MERCHANTS HOT. ST","MERCHANTS HOT. ST","MERCHANTS HOT. ST"
"1244",NA,"WINGN SQ","ST","WINGN SQ ST","WINGN SQ ST","WINGN SQ ST","WINGN SQ ST"
"1245",28,"AVE H","AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE"
"1246",28,"AVE H","AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE"
"1247",NA,"Ã¢ÂÂ","ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST"
"1248",12,"AVE H","AVE","12 AVE H AVE","TWELVE AVE H AVE","12 AVE H AVE","TWELVE AVE H AVE"
"1249",27,"AVE H","AVE","27 AVE H AVE","TWENTY-SEVEN AVE H AVE","27 AVE H AVE","TWENTY-SEVEN AVE H AVE"
"1250",253,"DIVSN.","ST","253 DIVSN. ST","253 DIVSN. ST","253 DIVSN. ST","253 DIVSN. ST"
"1251",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
"1252",NA,"RATHBUNS","ST","RATHBUNS ST","RATHBUNS ST","RATHBUNS ST","RATHBUNS ST"
"1253",801,"WASHINGTON","ST","801 WASHINGTON ST","801 WASHINGTON ST","801 WASHINGTON ST","801 WASHINGTON ST"
"1254",NA,"H N DEAN.POWERS BROOKLYN","ST","H N DEAN.POWERS BROOKLYN ST","H N DEAN.POWERS BROOKLYN ST","H N DEAN.POWERS BROOKLYN ST","H N DEAN.POWERS BROOKLYN ST"
"1255",NA,"AMERICAN","ST","AMERICAN ST","AMERICAN ST","AMERICAN ST","AMERICAN ST"
"1256",NA,"CARLETON","ST","CARLETON ST","CARLETON ST","CARLETON ST","CARLETON ST"
"1257",29,"AVE H","AVE","29 AVE H AVE","TWENTY-NINE AVE H AVE","29 AVE H AVE","TWENTY-NINE AVE H AVE"
"1258",NA,"18F","ST","18F ST","18F ST","18THF ST","18THF ST"
"1259",NA,"E R 31 & MADISON AVE.","AVE","E R 31 & MADISON AVE. AVE","E R 31 & MADISON AVE. AVE","E R 31ST & MADISON AVE. AVE","E R 31ST & MADISON AVE. AVE"
"1260",29,"Ã¢ÂÂ","ST","29 Ã¢ÂÂ ST","29 Ã¢ÂÂ ST","29 Ã¢ÂÂ ST","29 Ã¢ÂÂ ST"
"1261",NA,"DONICOS","ST","DONICOS ST","DONICOS ST","DONICOS ST","DONICOS ST"
"1262",28,"MADISON","ST","28 MADISON ST","28 MADISON ST","28 MADISON ST","28 MADISON ST"
"1263",NA,"W R 33 & AVE H 10","AVE","W R 33 & AVE H 10 AVE","W R 33 & AVE H 10 AVE","W R 33RD & AVE H 10 AVE","W R 33RD & AVE H 10 AVE"
"1264",32,"AVE H","AVE","32 AVE H AVE","THIRTY-TWO AVE H AVE","32 AVE H AVE","THIRTY-TWO AVE H AVE"
"1265",26,"LEXINGTON","ST","26 LEXINGTON ST","26 LEXINGTON ST","26 LEXINGTON ST","26 LEXINGTON ST"
"1266",18,"AVE H","AVE","18 AVE H AVE","EIGHTEEN AVE H AVE","18 AVE H AVE","EIGHTEEN AVE H AVE"
"1267",NA,"Ã¢ÂÂ","ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST"
"1268",36,"AVE H","AVE","36 AVE H AVE","THIRTY-SIX AVE H AVE","36 AVE H AVE","THIRTY-SIX AVE H AVE"
"1269",26,"AVE H","AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE"
"1270",NA,"Ã¢ÂÂ","ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST"
"1271",NA,"SOUTH","ST","SOUTH ST","SOUTH ST","SOUTH ST","SOUTH ST"
"1272",24,"AVE H","AVE","24 AVE H AVE","TWENTY-FOUR AVE H AVE","24 AVE H AVE","TWENTY-FOUR AVE H AVE"
"1273",38,"4","ST","38 4 ST","38 4 ST","38 4TH ST","38 4TH ST"
"1274",38,"4","ST","38 4 ST","38 4 ST","38 4TH ST","38 4TH ST"
"1275",NA,"RATHBUNS","ST","RATHBUNS ST","RATHBUNS ST","RATHBUNS ST","RATHBUNS ST"
"1276",NA,"JUDSONS","ST","JUDSONS ST","JUDSONS ST","JUDSONS ST","JUDSONS ST"
"1277",30,"AVE H","AVE","30 AVE H AVE","THIRTY AVE H AVE","30 AVE H AVE","THIRTY AVE H AVE"
"1278",NA,"4 & AVE H 2","AVE","4 & AVE H 2 AVE","4 & AVE H 2 AVE","4TH & AVE H 2 AVE","4TH & AVE H 2 AVE"
"1279",NA,"WIHIAMSBURG","ST","WIHIAMSBURG ST","WIHIAMSBURG ST","WIHIAMSBURG ST","WIHIAMSBURG ST"
"1280",NA,"Ã¢ÂÂ","ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST"
"1281",42,"AVE H","AVE","42 AVE H AVE","FORTY-TWO AVE H AVE","42 AVE H AVE","FORTY-TWO AVE H AVE"
"1282",NA,", VA.","ST",", VA. ST",", VA. ST",", VA. ST",", VA. ST"
"1283",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
"1284",NA,"H H 54BEACH","ST","H H 54BEACH ST","H H 54BEACH ST","H H 54THBEACH ST","H H 54THBEACH ST"
"1285",NA,"MYRTLE AVE.","AVE","MYRTLE AVE. AVE","MYRTLE AVE. AVE","MYRTLE AVE. AVE","MYRTLE AVE. AVE"
"1286",NA,"WMSBURG","ST","WMSBURG ST","WMSBURG ST","WMSBURG ST","WMSBURG ST"
"1287",390,"BROOMO","ST","390 BROOMO ST","390 BROOMO ST","390 BROOMO ST","390 BROOMO ST"
"1288",NA,"WILLMSBURG","ST","WILLMSBURG ST","WILLMSBURG ST","WILLMSBURG ST","WILLMSBURG ST"
"1289",7,"AVE H","AVE","7 AVE H AVE","SEVEN AVE H AVE","7 AVE H AVE","SEVEN AVE H AVE"
"1290",37,"AVE H","AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE"
"1291",31,"AVE H","AVE","31 AVE H AVE","THIRTY-ONE AVE H AVE","31 AVE H AVE","THIRTY-ONE AVE H AVE"
"1292",NA,"CHAMBERS & BROADWAY","AVE","CHAMBERS & BROADWAY AVE","CHAMBERS & BROADWAY AVE","CHAMBERS & BROADWAY AVE","CHAMBERS & BROADWAY AVE"
"1293",NA,"WMSBURG","ST","WMSBURG ST","WMSBURG ST","WMSBURG ST","WMSBURG ST"
"1294",NA,"HARLEM","ST","HARLEM ST","HARLEM ST","HARLEM ST","HARLEM ST"
"1295",NA,"E R 35 & AVE H 3","AVE","E R 35 & AVE H 3 AVE","E R 35 & AVE H 3 AVE","E R 35TH & AVE H 3 AVE","E R 35TH & AVE H 3 AVE"
"1296",22,"AVE H","AVE","22 AVE H AVE","TWENTY-TWO AVE H AVE","22 AVE H AVE","TWENTY-TWO AVE H AVE"
"1297",38,"AVE H","AVE","38 AVE H AVE","THIRTY-EIGHT AVE H AVE","38 AVE H AVE","THIRTY-EIGHT AVE H AVE"
"1298",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
"1299",37,"AVE H","AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE"
"1300",NA,"TOWN","ST","TOWN ST","TOWN ST","TOWN ST","TOWN ST"
"1301",NA,"N I.","ST","N I. ST","N I. ST","N I. ST","N I. ST"
"1302",28,"4","ST","28 4 ST","28 4 ST","28 4TH ST","28 4TH ST"
"1303",NA,"IS BCKER","ST","IS BCKER ST","IS BCKER ST","IS BCKER ST","IS BCKER ST"
"1304",NA,"H H 6A GREENE","ST","H H 6A GREENE ST","H H 6A GREENE ST","H H 6THA GREENE ST","H H 6THA GREENE ST"
"1305",NA,".WMS","ST",".WMS ST",".WMS ST",".WMS ST",".WMS ST"
"1306",NA,"WILLOUGHBY & LAWRENCE , BROOKLYN","ST","WILLOUGHBY & LAWRENCE , BROOKLYN ST","WILLOUGHBY & LAWRENCE , BROOKLYN ST","WILLOUGHBY & LAWRENCE , BROOKLYN ST","WILLOUGHBY & LAWRENCE , BROOKLYN ST"
"1307",28,"AVE H","AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE"
"1308",NA,"ROBINSON & WASHINGTON","ST","ROBINSON & WASHINGTON ST","ROBINSON & WASHINGTON ST","ROBINSON & WASHINGTON ST","ROBINSON & WASHINGTON ST"
"1309",24,"AVE H","AVE","24 AVE H AVE","TWENTY-FOUR AVE H AVE","24 AVE H AVE","TWENTY-FOUR AVE H AVE"
"1310",24,"280","ST","24 280 ST","24 280 ST","24 280TH ST","24 280TH ST"
"1311",NA,"HURLGATE","ST","HURLGATE ST","HURLGATE ST","HURLGATE ST","HURLGATE ST"
"1312",354,"WASHGTN","ST","354 WASHGTN ST","354 WASHGTN ST","354 WASHGTN ST","354 WASHGTN ST"
"1313",26,"AVE H","AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE"
"1314",NA,"JANE & HUDSON","ST","JANE & HUDSON ST","JANE & HUDSON ST","JANE & HUDSON ST","JANE & HUDSON ST"
"1315",27,"AVE H","AVE","27 AVE H AVE","TWENTY-SEVEN AVE H AVE","27 AVE H AVE","TWENTY-SEVEN AVE H AVE"
"1316",26,"AVE H","AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE"
"1317",NA,"ALBA","ST","ALBA ST","ALBA ST","ALBA ST","ALBA ST"
"1318",36,"AVE H","AVE","36 AVE H AVE","THIRTY-SIX AVE H AVE","36 AVE H AVE","THIRTY-SIX AVE H AVE"
"1319",14,"AVE H","AVE","14 AVE H AVE","FOURTEEN AVE H AVE","14 AVE H AVE","FOURTEEN AVE H AVE"
"1320",8,"W 24","ST","8 W 24 ST","8 W 24 ST","8 W 24TH ST","8 W 24TH ST"
"1321",26,"AVE H","AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE"
"1322",28,"AVE H","AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE"
"1323",NA,"H. LA TOMPKINS","ST","H. LA TOMPKINS ST","H. LA TOMPKINS ST","H. LA TOMPKINS ST","H. LA TOMPKINS ST"
"1324",1,"HSST","ST","1 HSST","1 HSST","1 HSST","1 HSST"
"1325",37,"AVE H","AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE"
"1326",NA,"FORT","ST","FORT ST","FORT ST","FORT ST","FORT ST"
"1327",NA,"WESTERN","ST","WESTERN ST","WESTERN ST","WESTERN ST","WESTERN ST"
"1328",28,"AVE H","AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE"
"1329",33,"LEXINGTON","ST","33 LEXINGTON ST","33 LEXINGTON ST","33 LEXINGTON ST","33 LEXINGTON ST"
"1330",NA,"CLINTON AVE. & BEDFORD RD , BROOKLYN","AVE","CLINTON AVE. & BEDFORD RD , BROOKLYN AVE","CLINTON AVE. & BEDFORD RD , BROOKLYN AVE","CLINTON AVE. & BEDFORD RD , BROOKLYN AVE","CLINTON AVE. & BEDFORD RD , BROOKLYN AVE"
"1331",NA,"N ISL.","ST","N ISL. ST","N ISL. ST","N ISL. ST","N ISL. ST"
"1332",9,"AVE H","AVE","9 AVE H AVE","NINE AVE H AVE","9 AVE H AVE","NINE AVE H AVE"
"1333",95,"2LPRNG","ST","95 2LPRNG ST","95 2LPRNG ST","95 2NDLPRNG ST","95 2NDLPRNG ST"
"1334",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
"1335",37,"AVE H","AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE"
"1336",NA,"NAL","ST","NAL ST","NAL ST","NAL ST","NAL ST"
"1337",26,"AVE H","AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE"
"1338",70,"ORCHD.","ST","70 ORCHD. ST","70 ORCHD. ST","70 ORCHD. ST","70 ORCHD. ST"
"1339",31,"BROADWAY","AVE","31 BROADWAY AVE","THIRTY-ONE BROADWAY AVE","31 BROADWAY AVE","THIRTY-ONE BROADWAY AVE"
"1340",NA,"HOYT & DEAN , BROOKLYN","ST","HOYT & DEAN , BROOKLYN ST","HOYT & DEAN , BROOKLYN ST","HOYT & DEAN , BROOKLYN ST","HOYT & DEAN , BROOKLYN ST"
"1341",NA,"FRANCE","ST","FRANCE ST","FRANCE ST","FRANCE ST","FRANCE ST"
"1342",NA,"CARLTON","ST","CARLTON ST","CARLTON ST","CARLTON ST","CARLTON ST"
"1343",NA,"AMERICAN","ST","AMERICAN ST","AMERICAN ST","AMERICAN ST","AMERICAN ST"
"1344",NA,"CALIFORNIA","ST","CALIFORNIA ST","CALIFORNIA ST","CALIFORNIA ST","CALIFORNIA ST"
"1345",NA,"SHELBURNE FALLS  , MASS.","ST","SHELBURNE FALLS  , MASS. ST","SHELBURNE FALLS  , MASS. ST","SHELBURNE FALLS  , MASS. ST","SHELBURNE FALLS  , MASS. ST"
"1346",NA,"MADISON AVE & E 39","AVE","MADISON AVE & E 39 AVE","MADISON AVE & E 39 AVE","MADISON AVE & E 39TH AVE","MADISON AVE & E 39TH AVE"
"1347",NA,"BROKER","ST","BROKER ST","BROKER ST","BROKER ST","BROKER ST"
"1348",37,"AVE H","AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE"
"1349",23,"CATHARNE","ST","23 CATHARNE ST","23 CATHARNE ST","23 CATHARNE ST","23 CATHARNE ST"
"1350",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
"1351",NA,"WMS","ST","WMS ST","WMS ST","WMS ST","WMS ST"
"1352",NA,". ROCHELLE","ST",". ROCHELLE ST",". ROCHELLE ST",". ROCHELLE ST",". ROCHELLE ST"
"1353",22,"AVE H","AVE","22 AVE H AVE","TWENTY-TWO AVE H AVE","22 AVE H AVE","TWENTY-TWO AVE H AVE"
"1354",NA,"CALIFORNIA","ST","CALIFORNIA ST","CALIFORNIA ST","CALIFORNIA ST","CALIFORNIA ST"
"1355",29,"AVE H","AVE","29 AVE H AVE","TWENTY-NINE AVE H AVE","29 AVE H AVE","TWENTY-NINE AVE H AVE"
"1356",NA,"N H","ST","N H ST","N H ST","N H ST","N H ST"
"1357",NA,"LEXINGTON AVE & E 21","AVE","LEXINGTON AVE & E 21 AVE","LEXINGTON AVE & E 21 AVE","LEXINGTON AVE & E 21ST AVE","LEXINGTON AVE & E 21ST AVE"
"1358",NA,"257","ST","257 ST","257 ST","257TH ST","257TH ST"
"1359",25,"AVE H","AVE","25 AVE H AVE","TWENTY-FIVE AVE H AVE","25 AVE H AVE","TWENTY-FIVE AVE H AVE"
"1360",NA,"EUROPE","ST","EUROPE ST","EUROPE ST","EUROPE ST","EUROPE ST"
"1361",NA,"FRONT & JACKSON , BROOKLYN","ST","FRONT & JACKSON , BROOKLYN ST","FRONT & JACKSON , BROOKLYN ST","FRONT & JACKSON , BROOKLYN ST","FRONT & JACKSON , BROOKLYN ST"
"1362",21,"AVE H","AVE","21 AVE H AVE","TWENTY-ONE AVE H AVE","21 AVE H AVE","TWENTY-ONE AVE H AVE"
"1363",NA,"FRONT & GOLD , BROOKLYN","ST","FRONT & GOLD , BROOKLYN ST","FRONT & GOLD , BROOKLYN ST","FRONT & GOLD , BROOKLYN ST","FRONT & GOLD , BROOKLYN ST"
"1364",30,"AVE H","AVE","30 AVE H AVE","THIRTY AVE H AVE","30 AVE H AVE","THIRTY AVE H AVE"
"1365",74,"HAMERSLY","ST","74 HAMERSLY ST","74 HAMERSLY ST","74 HAMERSLY ST","74 HAMERSLY ST"
"1366",NA,"B KLYN","ST","B KLYN ST","B KLYN ST","B KLYN ST","B KLYN ST"
"1367",19,"AVE H","AVE","19 AVE H AVE","NINETEEN AVE H AVE","19 AVE H AVE","NINETEEN AVE H AVE"
"1368",554,"AVE H","AVE","554 AVE H AVE","FIVE HUNDRED FIFTY-FOUR AVE H AVE","554 AVE H AVE","FIVE HUNDRED FIFTY-FOUR AVE H AVE"
"1369",41,"AVE H","AVE","41 AVE H AVE","FORTY-ONE AVE H AVE","41 AVE H AVE","FORTY-ONE AVE H AVE"
"1370",NA,"W R 35 & AVE 9","AVE","W R 35 & AVE 9 AVE","W R 35 & AVE 9 AVE","W R 35TH & AVE 9 AVE","W R 35TH & AVE 9 AVE"
"1371",13,"AVE H","AVE","13 AVE H AVE","THIRTEEN AVE H AVE","13 AVE H AVE","THIRTEEN AVE H AVE"
"1372",25,"AVE H","AVE","25 AVE H AVE","TWENTY-FIVE AVE H AVE","25 AVE H AVE","TWENTY-FIVE AVE H AVE"
"1373",25,"AVE H","AVE","25 AVE H AVE","TWENTY-FIVE AVE H AVE","25 AVE H AVE","TWENTY-FIVE AVE H AVE"
"1374",14,"AVE H","AVE","14 AVE H AVE","FOURTEEN AVE H AVE","14 AVE H AVE","FOURTEEN AVE H AVE"
"1375",19,"AVE H","AVE","19 AVE H AVE","NINETEEN AVE H AVE","19 AVE H AVE","NINETEEN AVE H AVE"
"1376",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"1377",NA,"WMSBG","ST","WMSBG ST","WMSBG ST","WMSBG ST","WMSBG ST"
"1378",23,"AVE H","AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE"
"1379",NA,"CORTLANDT & GREENWICH","ST","CORTLANDT & GREENWICH ST","CORTLANDT & GREENWICH ST","CORTLANDT & GREENWICH ST","CORTLANDT & GREENWICH ST"
"1380",NA,"A RACE","ST","A RACE ST","A RACE ST","A RACE ST","A RACE ST"
"1381",25,"AVE H","AVE","25 AVE H AVE","TWENTY-FIVE AVE H AVE","25 AVE H AVE","TWENTY-FIVE AVE H AVE"
"1382",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
"1383",37,"AVE H","AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE"
"1384",16,"AVE H","AVE","16 AVE H AVE","SIXTEEN AVE H AVE","16 AVE H AVE","SIXTEEN AVE H AVE"
"1385",38,"AVE H","AVE","38 AVE H AVE","THIRTY-EIGHT AVE H AVE","38 AVE H AVE","THIRTY-EIGHT AVE H AVE"
